eventID,sampleID,measurementID,measurementType,measurementValue,measurementUnit,Unnamed: 6
MPO-OPANO-BOTTOMTRAWL-2001-09-15T06:25Z,MPO-OPANO-BOTTOMTRAWL-2001-55772,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01427,total weight,0.977653631,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-15T12:49Z,MPO-OPANO-BOTTOMTRAWL-2001-55815,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01429,total weight,1.002808989,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-15T14:46Z,MPO-OPANO-BOTTOMTRAWL-2001-55833,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01431,total weight,0.159090909,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-16T02:01Z,MPO-OPANO-BOTTOMTRAWL-2001-55916,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01433,total weight,0.169034091,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-16T04:10Z,MPO-OPANO-BOTTOMTRAWL-2001-55949,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01435,total weight,0.024857955,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-16T12:12Z,MPO-OPANO-BOTTOMTRAWL-2001-56025,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01437,total weight,0.671961326,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-16T12:12Z,MPO-OPANO-BOTTOMTRAWL-2001-56027,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01439,total weight,0.038674033,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-16T15:52Z,MPO-OPANO-BOTTOMTRAWL-2001-56050,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01441,total weight,0.049435028,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T00:49Z,MPO-OPANO-BOTTOMTRAWL-2001-56133,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01443,total weight,0.520138889,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T04:48Z,MPO-OPANO-BOTTOMTRAWL-2001-56157,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01445,total weight,0.699022346,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T13:58Z,MPO-OPANO-BOTTOMTRAWL-2001-56179,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01447,total weight,8.73,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T15:57Z,MPO-OPANO-BOTTOMTRAWL-2001-56197,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01449,total weight,7.08,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T18:23Z,MPO-OPANO-BOTTOMTRAWL-2001-56220,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01451,total weight,15.05586592,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T20:44Z,MPO-OPANO-BOTTOMTRAWL-2001-56253,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01453,total weight,0.294889503,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T20:44Z,MPO-OPANO-BOTTOMTRAWL-2001-56255,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01455,total weight,1.672651934,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-17T23:43Z,MPO-OPANO-BOTTOMTRAWL-2001-56278,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01457,total weight,0.34,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T02:00Z,MPO-OPANO-BOTTOMTRAWL-2001-56301,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01459,total weight,0.238636364,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T02:00Z,MPO-OPANO-BOTTOMTRAWL-2001-56302,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01461,total weight,0.000994318,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T06:18Z,MPO-OPANO-BOTTOMTRAWL-2001-56356,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01463,total weight,0.151536313,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T09:03Z,MPO-OPANO-BOTTOMTRAWL-2001-56385,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01465,total weight,0.13,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T09:03Z,MPO-OPANO-BOTTOMTRAWL-2001-56386,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01467,total weight,0.135,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T16:22Z,MPO-OPANO-BOTTOMTRAWL-2001-56421,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01469,total weight,0.823529412,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T18:53Z,MPO-OPANO-BOTTOMTRAWL-2001-56438,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01471,total weight,0.331214689,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-18T22:26Z,MPO-OPANO-BOTTOMTRAWL-2001-56470,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01473,total weight,1.480769231,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T00:35Z,MPO-OPANO-BOTTOMTRAWL-2001-56493,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01475,total weight,23.50290698,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T03:36Z,MPO-OPANO-BOTTOMTRAWL-2001-56546,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01477,total weight,18.66022099,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T07:20Z,MPO-OPANO-BOTTOMTRAWL-2001-56581,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01479,total weight,0.18575419,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T10:13Z,MPO-OPANO-BOTTOMTRAWL-2001-56597,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01481,total weight,0.391447368,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T14:15Z,MPO-OPANO-BOTTOMTRAWL-2001-56612,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01483,total weight,0.271551724,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T15:49Z,MPO-OPANO-BOTTOMTRAWL-2001-56627,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01485,total weight,0.271551724,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T21:04Z,MPO-OPANO-BOTTOMTRAWL-2001-56677,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01487,total weight,0.125690608,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-19T23:08Z,MPO-OPANO-BOTTOMTRAWL-2001-56699,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01489,total weight,0.511695906,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T02:22Z,MPO-OPANO-BOTTOMTRAWL-2001-56722,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01491,total weight,1,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T02:22Z,MPO-OPANO-BOTTOMTRAWL-2001-56723,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01493,total weight,13.2,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T05:05Z,MPO-OPANO-BOTTOMTRAWL-2001-56742,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01495,total weight,0.118243243,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T07:23Z,MPO-OPANO-BOTTOMTRAWL-2001-56753,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01497,total weight,2.625,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T10:47Z,MPO-OPANO-BOTTOMTRAWL-2001-56784,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01499,total weight,0.134232955,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T13:25Z,MPO-OPANO-BOTTOMTRAWL-2001-56809,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01501,total weight,0.507102273,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T18:33Z,MPO-OPANO-BOTTOMTRAWL-2001-56843,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01503,total weight,0.014583333,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-20T23:24Z,MPO-OPANO-BOTTOMTRAWL-2001-56871,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01505,total weight,1.002923977,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-21T01:14Z,MPO-OPANO-BOTTOMTRAWL-2001-56890,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01507,total weight,0.245786517,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-21T04:23Z,MPO-OPANO-BOTTOMTRAWL-2001-56913,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01509,total weight,0.362068966,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-21T10:35Z,MPO-OPANO-BOTTOMTRAWL-2001-56947,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01511,total weight,0.035201149,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-22T07:12Z,MPO-OPANO-BOTTOMTRAWL-2001-57125,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01513,total weight,3.560344828,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-22T13:23Z,MPO-OPANO-BOTTOMTRAWL-2001-57189,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01515,total weight,0.112573099,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-22T15:15Z,MPO-OPANO-BOTTOMTRAWL-2001-57208,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01517,total weight,0.503633721,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-22T19:54Z,MPO-OPANO-BOTTOMTRAWL-2001-57252,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01519,total weight,7.080924855,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T01:13Z,MPO-OPANO-BOTTOMTRAWL-2001-57323,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01521,total weight,0.133474576,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T05:22Z,MPO-OPANO-BOTTOMTRAWL-2001-57366,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01523,total weight,3.7125,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T12:52Z,MPO-OPANO-BOTTOMTRAWL-2001-57432,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01525,total weight,6.980446927,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T14:29Z,MPO-OPANO-BOTTOMTRAWL-2001-57448,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01527,total weight,0.494350282,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T20:32Z,MPO-OPANO-BOTTOMTRAWL-2001-57516,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01529,total weight,4.80994152,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T21:46Z,MPO-OPANO-BOTTOMTRAWL-2001-57536,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01531,total weight,0.799568966,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T23:47Z,MPO-OPANO-BOTTOMTRAWL-2001-57562,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01533,total weight,3.065028902,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-23T23:47Z,MPO-OPANO-BOTTOMTRAWL-2001-57563,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01535,total weight,3.975433526,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T06:35Z,MPO-OPANO-BOTTOMTRAWL-2001-57629,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01537,total weight,0.068055556,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T06:35Z,MPO-OPANO-BOTTOMTRAWL-2001-57630,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01539,total weight,2.070833333,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T12:07Z,MPO-OPANO-BOTTOMTRAWL-2001-57664,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01541,total weight,2.39,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T15:24Z,MPO-OPANO-BOTTOMTRAWL-2001-57681,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01543,total weight,0.73,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T15:24Z,MPO-OPANO-BOTTOMTRAWL-2001-57683,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01545,total weight,0.115,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T17:30Z,MPO-OPANO-BOTTOMTRAWL-2001-57703,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01547,total weight,0.55942623,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-24T17:30Z,MPO-OPANO-BOTTOMTRAWL-2001-57704,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01549,total weight,1.157103825,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T01:15Z,MPO-OPANO-BOTTOMTRAWL-2001-57796,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01551,total weight,4.739583333,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T04:19Z,MPO-OPANO-BOTTOMTRAWL-2001-57818,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01553,total weight,0.338068182,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T17:58Z,MPO-OPANO-BOTTOMTRAWL-2001-57906,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01555,total weight,2.234463277,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T19:52Z,MPO-OPANO-BOTTOMTRAWL-2001-57924,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01557,total weight,0.113700565,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T19:52Z,MPO-OPANO-BOTTOMTRAWL-2001-57926,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01559,total weight,4.617231638,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-25T21:16Z,MPO-OPANO-BOTTOMTRAWL-2001-57947,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01561,total weight,0.061403509,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-26T06:32Z,MPO-OPANO-BOTTOMTRAWL-2001-58018,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01563,total weight,0.105496454,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-26T08:55Z,MPO-OPANO-BOTTOMTRAWL-2001-58042,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01565,total weight,0.206730769,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-26T18:04Z,MPO-OPANO-BOTTOMTRAWL-2001-58099,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01567,total weight,0.153248588,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-27T09:39Z,MPO-OPANO-BOTTOMTRAWL-2001-58202,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01569,total weight,4.29,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-28T00:32Z,MPO-OPANO-BOTTOMTRAWL-2001-58307,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01571,total weight,0.455202312,kg,
MPO-OPANO-BOTTOMTRAWL-2001-09-28T11:43Z,MPO-OPANO-BOTTOMTRAWL-2001-58371,MPO-OPANO-BOTTOMTRAWL-2001-OTHER-01573,total weight,0.07630814,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-04T17:24Z,MPO-OPANO-BOTTOMTRAWL-2002-58474,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01575,total weight,0.250702247,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-06T20:59Z,MPO-OPANO-BOTTOMTRAWL-2002-58699,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01577,total weight,0.485,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-07T08:18Z,MPO-OPANO-BOTTOMTRAWL-2002-58831,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01579,total weight,0.103230337,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-07T13:09Z,MPO-OPANO-BOTTOMTRAWL-2002-58871,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01581,total weight,0.187165775,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-07T20:42Z,MPO-OPANO-BOTTOMTRAWL-2002-58943,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01583,total weight,0.055,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-07T20:42Z,MPO-OPANO-BOTTOMTRAWL-2002-58944,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01585,total weight,1.2,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-08T14:20Z,MPO-OPANO-BOTTOMTRAWL-2002-59070,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01587,total weight,0.525,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-09T02:32Z,MPO-OPANO-BOTTOMTRAWL-2002-59147,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01589,total weight,0.491573034,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-09T15:23Z,MPO-OPANO-BOTTOMTRAWL-2002-59227,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01591,total weight,6.547752809,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-09T19:36Z,MPO-OPANO-BOTTOMTRAWL-2002-59248,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01593,total weight,0.109375,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-09T19:36Z,MPO-OPANO-BOTTOMTRAWL-2002-59249,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01595,total weight,0.065625,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-10T19:48Z,MPO-OPANO-BOTTOMTRAWL-2002-59474,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01597,total weight,2.326589595,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-11T04:59Z,MPO-OPANO-BOTTOMTRAWL-2002-59586,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01599,total weight,0.018324607,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-11T12:20Z,MPO-OPANO-BOTTOMTRAWL-2002-59635,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01601,total weight,0.951086957,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-11T12:20Z,MPO-OPANO-BOTTOMTRAWL-2002-59636,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01603,total weight,0.21875,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-15T12:00Z,MPO-OPANO-BOTTOMTRAWL-2002-59904,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01605,total weight,0.381284916,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-15T16:03Z,MPO-OPANO-BOTTOMTRAWL-2002-59954,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01607,total weight,0.03460452,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-16T01:48Z,MPO-OPANO-BOTTOMTRAWL-2002-60062,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01609,total weight,0.395480226,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-16T04:39Z,MPO-OPANO-BOTTOMTRAWL-2002-60093,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01611,total weight,0.352982955,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-16T19:18Z,MPO-OPANO-BOTTOMTRAWL-2002-60119,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01613,total weight,7.74556213,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-16T21:34Z,MPO-OPANO-BOTTOMTRAWL-2002-60149,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01615,total weight,7.486111111,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-17T03:41Z,MPO-OPANO-BOTTOMTRAWL-2002-60196,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01617,total weight,2.819444444,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-17T05:36Z,MPO-OPANO-BOTTOMTRAWL-2002-60217,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01619,total weight,2.14,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-17T07:37Z,MPO-OPANO-BOTTOMTRAWL-2002-60245,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01621,total weight,0.81284153,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-17T21:27Z,MPO-OPANO-BOTTOMTRAWL-2002-60326,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01623,total weight,0.26200565,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T02:09Z,MPO-OPANO-BOTTOMTRAWL-2002-60605,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01625,total weight,0.014747191,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T08:09Z,MPO-OPANO-BOTTOMTRAWL-2002-60672,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01627,total weight,1.352272727,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T11:45Z,MPO-OPANO-BOTTOMTRAWL-2002-60696,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01629,total weight,0.258522727,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T15:12Z,MPO-OPANO-BOTTOMTRAWL-2002-60739,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01631,total weight,0.445,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T17:34Z,MPO-OPANO-BOTTOMTRAWL-2002-60756,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01633,total weight,1.137978142,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T19:31Z,MPO-OPANO-BOTTOMTRAWL-2002-60772,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01635,total weight,2.771621622,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T19:31Z,MPO-OPANO-BOTTOMTRAWL-2002-60774,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01637,total weight,1.447297297,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-19T22:48Z,MPO-OPANO-BOTTOMTRAWL-2002-60794,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01639,total weight,0.227027027,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-20T08:34Z,MPO-OPANO-BOTTOMTRAWL-2002-60925,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01641,total weight,0.67679558,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-20T17:01Z,MPO-OPANO-BOTTOMTRAWL-2002-61002,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01643,total weight,0.550561798,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-20T19:23Z,MPO-OPANO-BOTTOMTRAWL-2002-61029,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01645,total weight,1.127118644,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-20T23:10Z,MPO-OPANO-BOTTOMTRAWL-2002-61081,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01647,total weight,0.147368421,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-21T10:09Z,MPO-OPANO-BOTTOMTRAWL-2002-61229,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01649,total weight,0.362426036,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-21T10:09Z,MPO-OPANO-BOTTOMTRAWL-2002-61230,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01651,total weight,0.786982249,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-21T10:09Z,MPO-OPANO-BOTTOMTRAWL-2002-61231,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01653,total weight,0.049704142,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-21T18:00Z,MPO-OPANO-BOTTOMTRAWL-2002-61274,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01655,total weight,0.94,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-21T18:00Z,MPO-OPANO-BOTTOMTRAWL-2002-61275,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01657,total weight,12.4,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-22T04:01Z,MPO-OPANO-BOTTOMTRAWL-2002-61375,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01659,total weight,5.923076923,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-22T07:59Z,MPO-OPANO-BOTTOMTRAWL-2002-61425,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01661,total weight,0.102083333,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-22T13:08Z,MPO-OPANO-BOTTOMTRAWL-2002-61459,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01663,total weight,0.303468208,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-22T15:47Z,MPO-OPANO-BOTTOMTRAWL-2002-61478,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01665,total weight,3.45,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-22T19:16Z,MPO-OPANO-BOTTOMTRAWL-2002-61497,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01667,total weight,0.355932203,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-23T08:16Z,MPO-OPANO-BOTTOMTRAWL-2002-61623,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01669,total weight,0.356843575,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-23T11:52Z,MPO-OPANO-BOTTOMTRAWL-2002-61647,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01671,total weight,2.766467066,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-23T16:50Z,MPO-OPANO-BOTTOMTRAWL-2002-61672,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01673,total weight,1.350671141,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-23T23:07Z,MPO-OPANO-BOTTOMTRAWL-2002-61743,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01675,total weight,0.378937008,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-24T03:30Z,MPO-OPANO-BOTTOMTRAWL-2002-61804,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01677,total weight,59.3220339,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-24T05:29Z,MPO-OPANO-BOTTOMTRAWL-2002-61841,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01679,total weight,4.355113636,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-24T08:26Z,MPO-OPANO-BOTTOMTRAWL-2002-61871,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01681,total weight,0.615921788,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-24T08:26Z,MPO-OPANO-BOTTOMTRAWL-2002-61873,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01683,total weight,0.136871508,kg,
MPO-OPANO-BOTTOMTRAWL-2002-09-24T16:53Z,MPO-OPANO-BOTTOMTRAWL-2002-61950,MPO-OPANO-BOTTOMTRAWL-2002-OTHER-01685,total weight,0.095,kg,
